"id","last_name","first_name","gender","citizenship","canton_abbreviation","council_id","council_abbreviation","council_type","faction_id","faction_abbreviation","party_abbreviation","download_date","birth_date","death_date","membership_entry_date","membership_leaving_date","mp_name"
2009,"Farbstein","David","m","Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1868-08-12","1953-04-18","1922-12-04","1938-12-01","David Farbstein"
2010,"Farner","Hermann","m","Oberstammheim (ZH)","ZH",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1885-04-27","1958-11-21","1947-09-22","1955-12-04","Hermann Farner"
76,"Fasel","Hugo","m","St. Antoni (FR)","FR",1,"CN","N",3,"C","PCS","2016-12-08 18:12:56","1955-10-04","","1991-11-25","1995-12-03","Hugo Fasel"
76,"Fasel","Hugo","m","St. Antoni (FR)","FR",1,"CN","N",6,"G","PCS","2016-12-08 18:12:56","1955-10-04","","1995-12-04","2003-11-30","Hugo Fasel"
76,"Fasel","Hugo","m","St. Antoni (FR)","FR",1,"CN","N",6,"G","PCS","2016-12-08 18:12:56","1955-10-04","","2003-12-01","2007-12-02","Hugo Fasel"
76,"Fasel","Hugo","m","St. Antoni (FR)","FR",1,"CN","N",6,"G","PCS","2016-12-08 18:12:56","1955-10-04","","2007-12-03","2008-11-30","Hugo Fasel"
4056,"Fässler","Daniel","m","Appenzell (AI)","AI",1,"CN","N",3,"CE","PDC","2016-12-08 18:12:56","1960-08-22","","2011-12-05","2015-11-29","Daniel Fässler"
4056,"Fässler","Daniel","m","Appenzell (AI)","AI",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1960-08-22","","2015-11-30","","Daniel Fässler"
2011,"Fässler","Johann","m","Rehetobel (AR)","AR",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1824-10-24","1881-07-26","1878-12-02","1881-07-26","Johann Fässler"
2012,"Fässler","Josef Anton","m","Appenzell (AI)","AI",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1796-06-23","1875-11-08","1848-11-06","1850-03-01","Josef Anton Fässler"
2012,"Fässler","Josef Anton","m","Appenzell (AI)","AI",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1796-06-23","1875-11-08","1857-12-07","1860-12-02","Josef Anton Fässler"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","1997-03-03","2002-06-02","Hildegard Fässler-Osterwalder"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","2002-06-03","2003-11-30","Hildegard Fässler-Osterwalder"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","2003-12-01","2006-06-23","Hildegard Fässler-Osterwalder"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","2006-06-24","2007-12-02","Hildegard Fässler-Osterwalder"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","2007-12-03","2011-12-04","Hildegard Fässler-Osterwalder"
395,"Fässler-Osterwalder","Hildegard","f","Appenzell (AI), Stettfurt (TG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1951-06-22","","2011-12-05","2013-03-03","Hildegard Fässler-Osterwalder"
462,"Fattebert","Jean","m","Villars-Bramard (VD)","VD",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1942-02-07","","1999-12-06","2003-11-30","Jean Fattebert"
462,"Fattebert","Jean","m","Villars-Bramard (VD)","VD",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1942-02-07","","2003-12-01","2007-12-02","Jean Fattebert"
2013,"Fauquex","Frédéric","m","Lutry (VD), Riex (VD)","VD",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1898-06-26","1976-07-15","1935-12-02","1945-06-01","Frédéric Fauquex"
2013,"Fauquex","Frédéric","m","Lutry (VD), Riex (VD)","VD",2,"CE","S",7,"L","PLD","2016-12-08 18:12:56","1898-06-26","1976-07-15","1945-06-04","1962-12-02","Frédéric Fauquex"
2013,"Fauquex","Frédéric","m","Lutry (VD), Riex (VD)","VD",2,"CE*","S",7,"L","PLD","2016-12-08 18:12:56","1898-06-26","1976-07-15","1962-12-03","1963-12-01","Frédéric Fauquex"
2014,"Favarger","Pierre-Frédéric","m","Neuenburg (NE), La Coudre (NE)","NE",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1875-06-21","1956-09-11","1927-12-05","1931-12-06","Pierre-Frédéric Favarger"
2015,"Favon","Georges-S.","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1843-02-02","1902-05-17","1880-11-29","1881-09-01","Georges-S. Favon"
2015,"Favon","Georges-S.","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1843-02-02","1902-05-17","1881-12-05","1884-06-03","Georges-S. Favon"
2015,"Favon","Georges-S.","m","Genf (GE)","GE",1,"CN*","N",1,"R","PLR","2016-12-08 18:12:56","1843-02-02","1902-05-17","1884-06-04","1884-11-30","Georges-S. Favon"
2015,"Favon","Georges-S.","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1843-02-02","1902-05-17","1884-12-01","1893-12-03","Georges-S. Favon"
2015,"Favon","Georges-S.","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1843-02-02","1902-05-17","1894-01-01","1902-05-17","Georges-S. Favon"
2016,"Favre","Antoine","m","Sitten (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1897-05-08","1974-11-08","1943-12-06","1952-11-25","Antoine Favre"
463,"Favre","Charles","m","St-Barthélemy (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1957-08-18","","1999-12-06","2003-11-30","Charles Favre"
463,"Favre","Charles","m","St-Barthélemy (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1957-08-18","","2003-12-01","2003-12-03","Charles Favre"
463,"Favre","Charles","m","St-Barthélemy (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-08-18","","2003-12-04","2007-12-02","Charles Favre"
463,"Favre","Charles","m","St-Barthélemy (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-08-18","","2007-12-03","2008-11-21","Charles Favre"
463,"Favre","Charles","m","St-Barthélemy (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-08-18","","2008-11-22","2011-12-04","Charles Favre"
2017,"Favre","Joseph-A.","m","Vex (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1832-12-02","1899-07-29","1887-12-05","1890-11-30","Joseph-A. Favre"
2018,"Favre","L. Eugène","m","Neuenburg (NE), Chézard-Saint-Martin (NE)","NE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1816-05-04","1861-06-19","1848-11-06","1851-11-30","L. Eugène Favre"
3922,"Favre","Laurent","m","Val-de-Travers (NE)","NE",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1972-10-14","","2007-12-03","2008-11-21","Laurent Favre"
3922,"Favre","Laurent","m","Val-de-Travers (NE)","NE",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1972-10-14","","2008-11-22","2011-12-04","Laurent Favre"
3922,"Favre","Laurent","m","Val-de-Travers (NE)","NE",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1972-10-14","","2011-12-05","2014-12-07","Laurent Favre"
2019,"Favre-Bulle","Adrien","m","Le Locle (NE)","NE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1905-05-14","1992-01-25","1955-12-05","1971-11-28","Adrien Favre-Bulle"
2020,"Favrod-Coune","Charles-Albert","m","Château-d'Oex (VD)","VD",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1877-03-09","1939-09-22","1935-03-26","1939-09-22","Charles-Albert Favrod-Coune"
2021,"Fawer","Albert","m","Münchenwiler (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1892-01-27","1980-10-03","1947-12-01","1951-12-02","Albert Fawer"
2022,"Fazan","Edouard","m","Apples (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1879-04-18","1961-11-07","1922-12-04","1935-12-01","Edouard Fazan"
2023,"Fazy","G.-Ph.-Henri","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1842-01-31","1920-12-22","1896-12-07","1899-12-03","G.-Ph.-Henri Fazy"
2023,"Fazy","G.-Ph.-Henri","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1842-01-31","1920-12-22","1902-12-01","1912-12-03","G.-Ph.-Henri Fazy"
2023,"Fazy","G.-Ph.-Henri","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1842-01-31","1920-12-22","1912-12-04","1918-09-01","G.-Ph.-Henri Fazy"
2023,"Fazy","G.-Ph.-Henri","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1842-01-31","1920-12-22","1918-09-16","1920-12-22","G.-Ph.-Henri Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1848-11-06","1849-04-01","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1851-12-01","1854-07-02","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE*","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1854-07-03","1854-07-22","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1854-07-23","1854-10-01","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1856-01-21","1857-10-01","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1857-12-07","1866-12-02","James Fazy"
2024,"Fazy","James","m","Genf (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1794-05-12","1878-11-06","1871-11-06","1872-12-01","James Fazy"
2025,"Feer","Carl","m","Aarau (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1820-10-23","1880-01-14","1857-12-07","1874-05-31","Carl Feer"
2025,"Feer","Carl","m","Aarau (AG)","AG",1,"CN*","N",126,"MC","Lib*","2016-12-08 18:12:56","1820-10-23","1880-01-14","1874-06-01","1874-11-13","Carl Feer"
2025,"Feer","Carl","m","Aarau (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1820-10-23","1880-01-14","1874-11-14","1880-01-14","Carl Feer"
4195,"Fehlmann Rielle","Laurence","f","Genève (GE)","GE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1955-09-11","","2015-11-30","","Laurence Fehlmann Rielle"
2026,"Fehr","A. Eduard","m","Mannenbach (TG)","TG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1879-05-08","1936-06-14","1920-02-02","1922-12-03","A. Eduard Fehr"
319,"Fehr","Hans","m","Berg am Irchel (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1947-01-14","","1995-12-04","2003-11-30","Hans Fehr"
319,"Fehr","Hans","m","Berg am Irchel (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1947-01-14","","2003-12-01","2007-12-02","Hans Fehr"
319,"Fehr","Hans","m","Berg am Irchel (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1947-01-14","","2007-12-03","2011-12-04","Hans Fehr"
319,"Fehr","Hans","m","Berg am Irchel (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1947-01-14","","2011-12-05","2015-11-29","Hans Fehr"
464,"Fehr","Hans-Jürg","m","Rheinklingen (TG)","SH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1948-08-07","","1999-12-06","2003-11-30","Hans-Jürg Fehr"
464,"Fehr","Hans-Jürg","m","Rheinklingen (TG)","SH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1948-08-07","","2003-12-01","2007-12-02","Hans-Jürg Fehr"
464,"Fehr","Hans-Jürg","m","Rheinklingen (TG)","SH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1948-08-07","","2007-12-03","2011-12-04","Hans-Jürg Fehr"
464,"Fehr","Hans-Jürg","m","Rheinklingen (TG)","SH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1948-08-07","","2011-12-05","2013-09-08","Hans-Jürg Fehr"
735,"Fehr","Hermann","m","Rheinklingen (TG)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1941-06-30","","1983-11-28","1990-05-31","Hermann Fehr"
405,"Fehr","Jacqueline","f","Schaffhausen (SH), Winterthur (ZH), Rüdlingen (SH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1963-06-01","","1998-04-27","2003-11-30","Jacqueline Fehr"
405,"Fehr","Jacqueline","f","Schaffhausen (SH), Winterthur (ZH), Rüdlingen (SH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1963-06-01","","2003-12-01","2007-12-02","Jacqueline Fehr"
405,"Fehr","Jacqueline","f","Schaffhausen (SH), Winterthur (ZH), Rüdlingen (SH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1963-06-01","","2007-12-03","2011-12-04","Jacqueline Fehr"
405,"Fehr","Jacqueline","f","Schaffhausen (SH), Winterthur (ZH), Rüdlingen (SH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1963-06-01","","2011-12-05","2015-11-29","Jacqueline Fehr"
2027,"Fehr","Joh. Jakob","m","Kleinandelfingen (ZH)","ZH",1,"CN","N",125,"LG","Dém*","2016-12-08 18:12:56","1828-10-01","1885-08-22","1866-12-03","1875-01-01","Joh. Jakob Fehr"
2028,"Fehr","Karl Alfred","m","Frauenfeld (TG)","TG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1848-08-05","1904-11-10","1889-11-25","1904-11-10","Karl Alfred Fehr"
77,"Fehr","Lisbeth","f","Flaach (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1938-04-14","","1991-11-25","1995-12-03","Lisbeth Fehr"
77,"Fehr","Lisbeth","f","Flaach (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1938-04-14","","1995-12-04","1999-12-05","Lisbeth Fehr"
77,"Fehr","Lisbeth","f","Flaach (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1938-04-14","","1999-12-06","2003-11-30","Lisbeth Fehr"
465,"Fehr","Mario","m","Adliswil (ZH), Küsnacht (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1958-09-13","","1999-12-06","2003-11-30","Mario Fehr"
465,"Fehr","Mario","m","Adliswil (ZH), Küsnacht (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1958-09-13","","2003-12-01","2007-12-02","Mario Fehr"
465,"Fehr","Mario","m","Adliswil (ZH), Küsnacht (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1958-09-13","","2007-12-03","2011-12-04","Mario Fehr"
2029,"Feigenwinter","Ernst","m","Reinach (BL)","BS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1853-03-13","1919-09-15","1917-12-03","1919-09-15","Ernst Feigenwinter"
736,"Feigenwinter","Hans-Rudolf","m","Reinach (BL)","BL",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1937-12-05","","1975-12-01","1991-11-24","Hans-Rudolf Feigenwinter"
2030,"Felber","Georg","m","Basel (BS)","BS",2,"CE","S",126,"MC","Zent (BS)*","2016-12-08 18:12:56","1804-12-27","1861-09-18","1860-07-07","1861-07-01","Georg Felber"
1191,"Felber","René","m","Kottwil (LU)","NE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1933-03-14","","1967-12-04","1981-05-01","René Felber"
1191,"Felber","René","m","Kottwil (LU)","NE",3,"BR","B",0,"-","SP","2016-12-08 18:12:56","1933-03-14","","1987-12-09","1993-03-31","René Felber"
1191,"Felber","René","m","Kottwil (LU)","NE",3,"BR*","B",0,"-","SP","2016-12-08 18:12:56","1933-03-14","","1992-01-01","1992-12-31","René Felber"
2031,"Feldmann","Markus","m","Bern (BE), Glarus (GL)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1897-05-21","1958-11-03","1935-12-02","1945-11-01","Markus Feldmann"
2031,"Feldmann","Markus","m","Bern (BE), Glarus (GL)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1897-05-21","1958-11-03","1947-12-01","1951-12-13","Markus Feldmann"
2031,"Feldmann","Markus","m","Bern (BE), Glarus (GL)","BE",3,"BR","B",0,"-","SVP","2016-12-08 18:12:56","1897-05-21","1958-11-03","1951-12-13","1958-11-03","Markus Feldmann"
2031,"Feldmann","Markus","m","Bern (BE), Glarus (GL)","BE",3,"BR*","B",0,"-","SVP","2016-12-08 18:12:56","1897-05-21","1958-11-03","1956-01-01","1956-12-31","Markus Feldmann"
2032,"Feller","Gottfried","m","Noflen (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1839-10-04","1900-06-22","1893-12-04","1896-12-06","Gottfried Feller"
4077,"Feller","Olivier","m","Thun (BE), Genolier (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1974-08-30","","2011-12-05","2015-11-29","Olivier Feller"
4077,"Feller","Olivier","m","Thun (BE), Genolier (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1974-08-30","","2015-11-30","","Olivier Feller"
2033,"Fellmann","Dominik","m","Sursee (LU)","LU",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1849-08-09","1919-03-11","1894-12-03","1912-12-03","Dominik Fellmann"
2033,"Fellmann","Dominik","m","Sursee (LU)","LU",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1849-08-09","1919-03-11","1912-12-04","1919-03-11","Dominik Fellmann"
2034,"Fenk","Jakob","m","Altstätten (SG)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1879-06-06","1968-08-10","1925-12-07","1947-11-30","Jakob Fenk"
2035,"Fer","Donatien Ph. A. A.","m","Chéserex (VD)","NE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1836-01-30","1912-04-16","1893-12-04","1895-05-01","Donatien Ph. A. A. Fer"
4069,"Feri","Yvonne","f","Hedingen (ZH)","AG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1966-03-21","","2011-12-05","2015-11-29","Yvonne Feri"
4069,"Feri","Yvonne","f","Hedingen (ZH)","AG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1966-03-21","","2015-11-30","","Yvonne Feri"
2036,"Ferri","Mario","m","Lamone (TI)","TI",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1875-05-18","1941-05-12","1908-12-07","1911-12-03","Mario Ferri"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",1,"CN","N",0,"-","-","2016-12-08 18:12:56","1957-03-19","","1985-06-03","1989-12-31","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","1999-12-06","2003-11-30","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","2003-12-01","2007-12-02","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","2007-12-03","2011-12-04","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","2011-12-05","2012-02-19","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","2012-02-20","2015-11-29","Anita Fetz"
466,"Fetz","Anita","f","Basel (BS), Domat/Ems (GR), Gelterkinden (BL)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1957-03-19","","2015-11-30","","Anita Fetz"
3877,"Fiala","Doris","f","Zürich (ZH)","ZH",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-01-29","","2007-12-03","2008-11-21","Doris Fiala"
3877,"Fiala","Doris","f","Zürich (ZH)","ZH",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-01-29","","2008-11-22","2011-12-04","Doris Fiala"
3877,"Fiala","Doris","f","Zürich (ZH)","ZH",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-01-29","","2011-12-05","2015-11-29","Doris Fiala"
3877,"Fiala","Doris","f","Zürich (ZH)","ZH",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-01-29","","2015-11-30","","Doris Fiala"
2037,"Fierz","Heinrich J.","m","Meilen (ZH)","ZH",1,"CN","N",122,"LD","Lib*","2016-12-08 18:12:56","1813-09-12","1877-06-11","1855-07-02","1874-06-01","Heinrich J. Fierz"
737,"Fierz","Lukas","m","Zürich (ZH)","BE",1,"CN","N",6,"G","LL","2016-12-08 18:12:56","1941-05-01","","1987-11-30","1991-11-24","Lukas Fierz"
320,"Filliez","Jean-Jérôme","m","Salins (VS)","VS",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1945-05-17","","1995-12-04","1998-09-01","Jean-Jérôme Filliez"
2038,"Filliez","Maurice-Eugène","m","Bagnes (VS)","VS",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1811-10-20","1856-07-10","1854-07-03","1855-05-01","Maurice-Eugène Filliez"
2038,"Filliez","Maurice-Eugène","m","Bagnes (VS)","VS",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1811-10-20","1856-07-10","1856-01-21","1856-07-10","Maurice-Eugène Filliez"
2039,"Fischer","Adolf","m","Reinach (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1807-07-17","1893-04-07","1848-11-06","1854-12-03","Adolf Fischer"
2039,"Fischer","Adolf","m","Reinach (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1807-07-17","1893-04-07","1855-07-02","1857-12-06","Adolf Fischer"
2039,"Fischer","Adolf","m","Reinach (AG)","AG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1807-07-17","1893-04-07","1861-07-01","1869-12-05","Adolf Fischer"
2040,"Fischer","Bernhard Friedrich","m","Meisterschwanden (AG), Brugg (AG)","AG",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1807-05-26","1862-05-09","1849-11-12","1851-06-01","Bernhard Friedrich Fischer"
2041,"Fischer","Hans","m","Grosswangen (LU)","LU",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1901-02-05","1974-02-25","1951-12-03","1957-12-31","Hans Fischer"
2041,"Fischer","Hans","m","Grosswangen (LU)","LU",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1901-02-05","1974-02-25","1958-01-01","1963-12-01","Hans Fischer"
662,"Fischer","Hanspeter","m","Meisterschwanden (AG)","TG",1,"CN","N",4,"BGB","BP*","2016-12-08 18:12:56","1930-07-03","2009-07-04","1963-12-02","1971-12-31","Hanspeter Fischer"
662,"Fischer","Hanspeter","m","Meisterschwanden (AG)","TG",1,"CN","N",4,"V","BP*","2016-12-08 18:12:56","1930-07-03","2009-07-04","1972-01-01","1979-11-25","Hanspeter Fischer"
662,"Fischer","Hanspeter","m","Meisterschwanden (AG)","TG",1,"CN*","N",4,"V","BP*","2016-12-08 18:12:56","1930-07-03","2009-07-04","1979-11-26","1980-12-01","Hanspeter Fischer"
662,"Fischer","Hanspeter","m","Meisterschwanden (AG)","TG",1,"CN","N",4,"V","BP*","2016-12-08 18:12:56","1930-07-03","2009-07-04","1980-12-02","1983-11-27","Hanspeter Fischer"
1192,"Fischer","Josef","m","Stetten (AG)","AG",1,"CN","N",99,"-","DS","2016-12-08 18:12:56","1924-12-15","2012-12-03","1974-06-10","1979-11-25","Josef Fischer"
2042,"Fischer","Leonz","m","Merenschwand (AG)","AG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1874-11-25","1953-12-13","1934-03-13","1947-11-30","Leonz Fischer"
663,"Fischer","Otto","m","Wald (ZH)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1915-04-02","1993-10-22","1967-12-04","1975-12-31","Otto Fischer"
663,"Fischer","Otto","m","Wald (ZH)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1915-04-02","1993-10-22","1976-01-01","1983-11-27","Otto Fischer"
4089,"Fischer","Roland","m","Horw (LU), Triengen (LU)","LU",1,"CN","N",137,"GL","pvl","2016-12-08 18:12:56","1965-04-05","","2011-12-05","2015-11-29","Roland Fischer"
